id	comentario	supermercado	fecha
57	Necesito ayuda ; hice un mercado a domicilio grande ayer por la pagina y decía exitoso pero nadie me ha contactado ni me confirman fecha de entrega ; por favor necesito saber si lo van a traer.	MegaTiendas	21/03/2020
57	cuanto dura para llegar el pedido escribo desde Cartagena	MegaTiendas	21/03/2020
57	hice un pedido para envio a domicilio desde la semana pasada y aun no me llega ni me llaman y el teléfono fijo permanece apagado. Deben mejorar esta servicio. 	MegaTiendas	21/03/2020
58	Estas personas son las que menos deberían estar en las Calles. Su publicidad debería promover que ellos no salieran	MegaTiendas	22/03/2020
58	Por favor un teléfono donde me pueda comunicar con uds.para averiguar por un pedido que hice el día de ayer	MegaTiendas	22/03/2020
58	Los adultos mayores no deben salir pq en vez de incitivarlos a salir no hacen algo mejor que poner a funcionar el domicilios a adultos mayores por el número de células cuando pidan el mercado para tener en cuenta	MegaTiendas	22/03/2020
59	Súper los mejores	MegaTiendas	24/03/2020
59	Gracias por atender los pedidos. Son los mejores adicional por la calidad humana del personal que los entrega. Bendiciones!!!	MegaTiendas	24/03/2020
59	Solicite un pedido el sábado las 8 de la mañana y aún no ha llegado	MegaTiendas	24/03/2020
59	Gracias !!! Gracias !	MegaTiendas	24/03/2020
59	ojala ustedes fueran como los otros supermercados que le ha dado bonificaciones a loa trabajadores por todo lo que estan haciendo en estos dias arriesgado su salud Megatienda es una excelente tienda gracias por darnos a nosotros cliente un buen servicios	MegaTiendas	24/03/2020
59	Ya el servicio de domicilio lo quitaron? Por q he estado llamando hoy y primero me dejaron espera pues es normal pero luego de media hora desvían la llamada	MegaTiendas	24/03/2020
59	Domicilios en cartagena solo para barrios estrato 6 	MegaTiendas	24/03/2020
59	Buenas tardesyo solicité un pedido en la mañana y es la hora reviso el estado y aún sale que nisiquiera la han revisado	MegaTiendas	24/03/2020
59	Buenas noches en megatiendas del cc nuestro atlantico hay pico y cedula para realizar compras y por favor me dices los horarios gracias	MegaTiendas	24/03/2020
59	Que mal servicio los teléfonos no los contestan en la página no aparecen los barrios. MUY MAL SERVICIO.	MegaTiendas	24/03/2020
59	Hice pedido desde el martes y aún sale sin Revisar	MegaTiendas	24/03/2020
60	Permítame felicitarlos acabo de hacer mercado en una de sus tiendas y los precios siguen iguales a un momento normal a diferencia de la competencia gracias por pensar en el bolsillo de todos los que vivimos en Cartagena	MegaTiendas	27/03/2020
60	Muy muy muy mala experiencia con ustedes. Mi queja fue dejada en privado espero tomen medidas para mejorar	MegaTiendas	27/03/2020
60	Hola intente donar un granito de arena pero dice q la cuenta no existe. Revisen porfavor!	MegaTiendas	27/03/2020
61	Esperemos tengan controlado las multitudes y.pongan orden de 1 metro d distancia tanto afuera como adentro	MegaTiendas	3/04/2020
61	Ayer estuve en Megatiendas Campestre. Me tocó hacer una fila durante 3 horas y media para ingresar a comprar. No había distancia. Nada de prevención contra este virus.	MegaTiendas	3/04/2020
61	No hay controles de nada afuera de Megatiendas Campestre	MegaTiendas	3/04/2020
61	No hay distancias de 1 metro	MegaTiendas	3/04/2020
61	Y hacer fila durante 3 horas y media para comprar es una falta de respeto en todos los sentidos	MegaTiendas	3/04/2020
61	Buenas tardes! Mega tiendas para saber el horario para el adulto mayor	MegaTiendas	3/04/2020
61	Hola buenos dias pq colocan horario y si uno no puede a oa hora q ustedes dicen???	MegaTiendas	3/04/2020
61	Todos los súper cambiaron horario de 7 de la mañana a 8:00???	MegaTiendas	3/04/2020
61	Cual es el horario de Barranquilla blue garden?	MegaTiendas	3/04/2020
61	Buenas el pico y cedula es todo el día al que le corresponde???	MegaTiendas	3/04/2020
61	La medida es buena pero no va acordé a el pico y cédula de la alcaldía el cual dice que en los días pares les toca salir a los números pares y los impares en los días impares por favor revisen bien	MegaTiendas	3/04/2020
61	No son correctos los horarios que anuncian para Soledad ayer fui a las 5:30 en el horario que me correspondía por el pico y cédula y ya habían cerrado actualicen la publicación	MegaTiendas	3/04/2020
61	ustedes rigen bajo el pico cedula del 13 abril? Se puede ir a cualquier horario?	MegaTiendas	3/04/2020
62	Por fin hay cobertura para ciudad jardin 	MegaTiendas	25/04/2020
62	Hola el lunes pediré mi mercado y espero me lo envíen al recreo todo de buena calidad soy fiel	MegaTiendas	25/04/2020
62	hasta q horas es la atención a domicilio en el socorro	MegaTiendas	25/04/2020
62	Super!	MegaTiendas	25/04/2020
62	Buenas y santo Tomás Atlántico?	MegaTiendas	25/04/2020
62	Cómo hago el pedido	MegaTiendas	25/04/2020
62	Y cuando extienden la cobertura de sectores en Barranquilla?	MegaTiendas	25/04/2020
63	Y soledad nada?	MegaTiendas	27/04/2020
63	No me ha sido posible pagar el pedido con tarjeta de crédito será que esa forma de pago aún no está funcionando correctamente?	MegaTiendas	27/04/2020
63	Si lo sé pero con la tarjeta de crédito se evita todo contacto. Por favor corrijan el problema ustedes son una gran opción para mercar en estos tiempos gracias	MegaTiendas	27/04/2020
63	Que pesar q ya no viene. A zona norte	MegaTiendas	27/04/2020
63	y a Villa Campestre en Puerto Colombia?	MegaTiendas	27/04/2020
63	Pésimo servicio realicé un pedido a domicilio por WhatsApp y me enviaron toda la verdura dañada informe y nunca me solucionaron	MegaTiendas	27/04/2020
63	Estoy marcando y no me contesta	MegaTiendas	27/04/2020
63	Ultraaaa pesimo servicio le recomiendo a la gente no comprar por este servicio	MegaTiendas	27/04/2020
63	Mandan lo que les da la gana y los productos que no son y los cobran caro eso es ROBAR	MegaTiendas	27/04/2020
64	si uno realiza un pedido online y envía un domiciliario dónde debe recogerlo ?	MegaTiendas	7/05/2020
64	Por qué no ponen cobertura a prado soledad que está al lado de ciudadela metropolitana? Deberían también aceptar pagos por PSE para los que tenemos Nequi. Gracias	MegaTiendas	7/05/2020
64	Buenas y en Santo Tomás también están realizando domicilio?	MegaTiendas	7/05/2020
64	Hola tienen domicilios en barrio la inmaculada/soledad?	MegaTiendas	7/05/2020
65	Excelente servicio	MegaTiendas	14/05/2020
65	Excelente servicio super rápido	MegaTiendas	14/05/2020
65	Excelente...siempre van ADELANTÉ	MegaTiendas	14/05/2020
65	Por qué no tienen disponibles las tortas en la tienda on line?	MegaTiendas	14/05/2020
66	Asi es..  y los mejores precios.	MegaTiendas	29/05/2020
66	La página hoy está muy lenta.	MegaTiendas	29/05/2020
66	Pero hay barrios que no los cubre. Por ejemplolos calamares.	MegaTiendas	29/05/2020
66	Soy fiel compradora de megatiendas.	MegaTiendas	29/05/2020
66	Hola y turbaco tampoco aparece.	MegaTiendas	29/05/2020
66	Te soy una extrella mas son los productos que no están dispónibles que los que están	MegaTiendas	29/05/2020
66	cuantas horas tengo que esperar en línea llamando a sugerencias quejas y reclamos? Vinieron a traerme la compra en Soledad para pagar con datáfono contraentrega el chico del domicilio no se si es que no sabia usar eso y me cobro eso doble me debitaron doble la compra. Necesito reembolso de una de las transacciones llevo 15 minutos esperando que alguien responda a la línea telefónica.	MegaTiendas	29/05/2020
66	Buenas noches si hago un pedido en este momento cuando seria la entrega muchas gracias	MegaTiendas	29/05/2020
67	Comprenden importantes instalaciones buenos productos buenas verduras calidad y precios . PERO CARECEN DE CALIDAD HUMANA Y PÉSIMA ATENCIÓN AL CLIENTE.	MegaTiendas	5/06/2020
67	el bono tiene fecha de vencimiento?	MegaTiendas	5/06/2020
67	Y como obtiene uno el bono ?	MegaTiendas	5/06/2020
67	Bueno a mí me ha ido muy bien con uds sólo una observación: deberían darle prioridad a las mujeres embarazadas en las cajas en dos oportunidades he visto que no lo hacen del resto me ha ido bien gracias	MegaTiendas	5/06/2020
67	Hola con el bono puedo pedir domicilio ?	MegaTiendas	5/06/2020
68	Desde ayer estoy llamando y la línea de Cartagena sale fuera de servicios	MegaTiendas	5/07/2020
68	Sres. Megatiendas desde el dia Jueves realice mi pedido por la Pagina y es la hora hoy Domingo y aun no me lo han entregado. Que falta de respeto con los clientes. Las lineas ninguna responden y cuando por fin contestan le cuelgan a uno. Si tienen mucha demanda de pedidos habiliten otras lineas que les permita garantizan un buen servicio.	MegaTiendas	5/07/2020
68	Buenas días aprovecho esta publicación para de la manera más respetuosa comentarles mi inconformidad para con el servicio de la plataforma digital ya que su uso lo consideré fácil y útil teniendo en cuenta las restricciones en las que estamos sometidos por tema de Cuarentena realizamos un pedido por valor de $480.000 al rededor de las 6pm donde seleccionamos productos disponibles en la plataforma con marcas específicas... Unos pocos productos no llegaron otros como el caso de la Arina se envió otra marcá (este caso aparece en las condiciones) la comida de perro se solicito una y llego otra que que no era equivalente ya que incremento el valor tres veces se solicito 1 café de 500 gr y llegaron dos pedí un azúcar de 2.5 km y adicional a este me mandaron 2 libras más en el caso de las frutas como el lulo y el tomate de árbol y otros que ahora no recuerdo que se pidieron cantidad para varios días llegaron en malas condiciones tome la opción de cancelar contra entrega y Rubén que cancelar $40.000 de más es obvio que el mecanismo de entrega no permite revisar mi el pedido ni los productos así que bajo las condiciones me ví en la obligación de aceptarlo ... Concidero que la falencia está por un lado en no contar con una actualización en tiempo real de plataforma y por otro lado la persona a quién se le encargó tomara el pedido ya que no debió ni cambiar ni aumentar el pedido  al igual que la cajera que debió ser un filtro para garantizar que se cumpliera con la solicitud ... Resaltó la labor de los cárnicos quiénes respetaron el pedido tanto en producto como en cantidad y que facturado fue lo entregado ... No pude la queja en la plataforma porque no guarde el número de registro para poder poner la queja y la verdad el estrés que me generó... Solo hasta hoy que veo prudente que ustedes lo sepan para que busquen mejorar este servicio ya que en estos tiempos se hace de vital importancia el uso de la misma ... De antemano gracias por la atención prestada	MegaTiendas	5/07/2020
68	Buenas tardes hice mi pedido hace 3 dias y aun no llega y no responden tel por favor pongsle seriedad o quiten esto	MegaTiendas	5/07/2020
68	Hasta que barrios de la ciudad de cartagena llegan los domicilios por qué he tratado de pedir para mí barrio y dicen que no hay cobertura fatal eso	MegaTiendas	5/07/2020
68	Por favor den mas convertura en Barranquilla yo llamo y dicen que apenas hay para 33 barrios ni campoalegre ni alameda del rio y muchos barrios mas no llegan yo antes hacía mis domicilios y ahora no me toco pasarme a otra tienda	MegaTiendas	5/07/2020
68	En santo tomas no contestan ni nada desde ayer estoy llamando mando ws y nada y ya pedí por favor	MegaTiendas	5/07/2020
68	Sres megatiendas realicé mi pedido el 1 julio y hasta la fecha no he recibido nada trato de comunicarme y es imposible el cel tampoco lo contestan; envie un correo a servicio al cliente y tampoco tienen la delicadeza de responderlo. Que falta de respeto y seriedad con el cliente. Si no pueden cumplir con la alta demanda de pedidos de manera virtual entonces deshabiliten la opcion. Porque se supone que uno lo realiza por este medio para evitar aglomeraciones por el tema de la pandemia y termina resultando esto un caos. Replanteen el tema para que mejoren o en definitiva quiten el servicio de manera virtual si no van a poder cumplir con la alta demanda. Gracias !!!	MegaTiendas	5/07/2020
68	porfavor hize un pedido desde el jueves y es la hora y no tengo respuesta de el porfavor	MegaTiendas	5/07/2020
68	No pidan ningún domicilio  pésimo servicio en caratagena hice un pedido el 30 junio no ha llegado no me dan respuesta de su estado	MegaTiendas	5/07/2020
68	Dejen de estar ofreciendo un servicios que no pueden cumplir  si no tiene la capacidad no reciban pedidos virtuales . No se para que tienen servicio al cliente si realmente es imposible contactarlos y no brindan una solución  al igual llevo 3 días esperando el pedido después de 2 días de estar escribiéndoles por todos los medios  recibo una llamada indicando que llegaría en la tarde o a primera hora el día siguiente y hasta el momento no he recibido nada . FATAL SERVICIO  PÉSIMA RESPUESTA AL CLIENTE Y NO CUMPLEN CON LA ENTREGA . Hoy todos sus números en buzon.	MegaTiendas	5/07/2020
